product_id,price,open_24h,volume_24h,low_24h,high_24h,best_bid,best_ask,time,ingested_at
SOL-USD,80.68,81.92,1495306.50894477,78.36,82.16,80.68,80.7,2026-04-07 19:24:54.724968+00:00,2026-04-07T19:24:54.789472
SOL-USD,80.68,81.92,1495310.40894477,78.36,82.16,80.67,80.7,2026-04-07 19:24:54.724968+00:00,2026-04-07T19:24:54.793142
BTC-USD,68596.01,69727.98,7965.53635191,67710.01,69997.76,68596.01,68596.02,2026-04-07 19:24:54.742835+00:00,2026-04-07T19:24:54.797204
ETH-USD,2095.96,2144.29,192381.30944994,2059.82,2155.73,2095.92,2095.96,2026-04-07 19:24:55.059044+00:00,2026-04-07T19:24:55.114750
BTC-USD,68596.01,69727.98,7965.53635196,67710.01,69997.76,68596.01,68596.02,2026-04-07 19:24:55.123415+00:00,2026-04-07T19:24:55.187924
BTC-USD,68596.01,69727.98,7965.54273956,67710.01,69997.76,68596.01,68596.02,2026-04-07 19:24:55.132075+00:00,2026-04-07T19:24:55.195122
BTC-USD,68596.01,69727.98,7965.54280982,67710.01,69997.76,68594.98,68596.02,2026-04-07 19:24:55.132075+00:00,2026-04-07T19:24:55.200189
BTC-USD,68594.98,69727.98,7965.55738815,67710.01,69997.76,68593.62,68596.02,2026-04-07 19:24:55.132075+00:00,2026-04-07T19:24:55.203651
BTC-USD,68593.62,69727.98,7965.55811734,67710.01,69997.76,68593.61,68596.02,2026-04-07 19:24:55.132075+00:00,2026-04-07T19:24:55.207554
BTC-USD,68593.61,69727.98,7965.56517036,67710.01,69997.76,68593.61,68596.02,2026-04-07 19:24:55.132075+00:00,2026-04-07T19:24:55.212848
BTC-USD,68593.61,69727.98,7965.56832201,67710.01,69997.76,68591.31,68596.02,2026-04-07 19:24:55.132272+00:00,2026-04-07T19:24:55.223678
SOL-USD,80.67,81.92,1495312.51156507,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.153006+00:00,2026-04-07T19:24:55.234005
SOL-USD,80.67,81.92,1495322.5187049,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.153006+00:00,2026-04-07T19:24:55.240451
SOL-USD,80.67,81.92,1495332.52584473,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.153006+00:00,2026-04-07T19:24:55.242695
SOL-USD,80.67,81.92,1495336.25272039,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.153006+00:00,2026-04-07T19:24:55.247892
SOL-USD,80.67,81.92,1495337.72119414,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.164911+00:00,2026-04-07T19:24:55.251228
SOL-USD,80.67,81.92,1495339.09664412,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.167468+00:00,2026-04-07T19:24:55.254398
SOL-USD,80.67,81.92,1495340.96818001,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.170962+00:00,2026-04-07T19:24:55.259175
SOL-USD,80.67,81.92,1495341.19443147,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.185662+00:00,2026-04-07T19:24:55.262000
ETH-USD,2095.95,2144.29,192381.32890394,2059.82,2155.73,2095.95,2095.96,2026-04-07 19:24:55.185677+00:00,2026-04-07T19:24:55.333865
SOL-USD,80.67,81.92,1495341.87298456,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.187825+00:00,2026-04-07T19:24:55.339536
SOL-USD,80.67,81.92,1495351.03736267,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.187825+00:00,2026-04-07T19:24:55.344750
SOL-USD,80.67,81.92,1495351.82161518,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.189314+00:00,2026-04-07T19:24:55.355642
SOL-USD,80.67,81.92,1495351.88012439,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.190537+00:00,2026-04-07T19:24:55.362857
SOL-USD,80.67,81.92,1495352.55493178,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.190537+00:00,2026-04-07T19:24:55.366491
SOL-USD,80.67,81.92,1495353.47474274,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.192205+00:00,2026-04-07T19:24:55.373848
SOL-USD,80.67,81.92,1495354.33776202,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.193471+00:00,2026-04-07T19:24:55.378844
SOL-USD,80.67,81.92,1495356.24569682,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.196485+00:00,2026-04-07T19:24:55.385363
SOL-USD,80.67,81.92,1495358.11208953,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.199602+00:00,2026-04-07T19:24:55.393344
SOL-USD,80.67,81.92,1495359.21996481,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.202746+00:00,2026-04-07T19:24:55.396208
SOL-USD,80.67,81.92,1495360.05726422,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.203278+00:00,2026-04-07T19:24:55.398455
SOL-USD,80.67,81.92,1495360.47469457,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.203278+00:00,2026-04-07T19:24:55.401517
SOL-USD,80.67,81.92,1495361.22132281,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.204508+00:00,2026-04-07T19:24:55.404426
SOL-USD,80.67,81.92,1495362.3721174,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.206428+00:00,2026-04-07T19:24:55.408717
SOL-USD,80.67,81.92,1495363.45394821,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.208177+00:00,2026-04-07T19:24:55.411789
SOL-USD,80.67,81.92,1495365.98356889,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.212115+00:00,2026-04-07T19:24:55.416512
SOL-USD,80.67,81.92,1495367.63035952,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.215064+00:00,2026-04-07T19:24:55.420724
SOL-USD,80.67,81.92,1495368.43486057,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.216114+00:00,2026-04-07T19:24:55.421839
SOL-USD,80.67,81.92,1495369.24730944,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.217712+00:00,2026-04-07T19:24:55.426357
SOL-USD,80.67,81.92,1495370.06440405,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.219076+00:00,2026-04-07T19:24:55.428794
SOL-USD,80.67,81.92,1495370.14202247,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.219076+00:00,2026-04-07T19:24:55.431911
SOL-USD,80.67,81.92,1495371.67044195,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.221630+00:00,2026-04-07T19:24:55.434134
SOL-USD,80.67,81.92,1495375.03033942,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.226544+00:00,2026-04-07T19:24:55.437222
SOL-USD,80.67,81.92,1495375.84050615,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.227974+00:00,2026-04-07T19:24:55.439488
SOL-USD,80.67,81.92,1495376.59855437,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.229508+00:00,2026-04-07T19:24:55.440713
SOL-USD,80.67,81.92,1495377.55356986,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.232844+00:00,2026-04-07T19:24:55.445209
SOL-USD,80.67,81.92,1495379.22031091,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.236242+00:00,2026-04-07T19:24:55.450296
SOL-USD,80.67,81.92,1495379.86704079,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.236584+00:00,2026-04-07T19:24:55.452502
SOL-USD,80.67,81.92,1495380.07154388,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.238648+00:00,2026-04-07T19:24:55.453536
SOL-USD,80.67,81.92,1495381.15926157,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.238648+00:00,2026-04-07T19:24:55.457714
SOL-USD,80.67,81.92,1495382.23689142,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.239505+00:00,2026-04-07T19:24:55.459904
SOL-USD,80.67,81.92,1495382.96612906,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.239599+00:00,2026-04-07T19:24:55.461099
SOL-USD,80.67,81.92,1495384.24172903,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.242173+00:00,2026-04-07T19:24:55.465111
SOL-USD,80.67,81.92,1495388.22868371,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.244407+00:00,2026-04-07T19:24:55.467308
SOL-USD,80.67,81.92,1495392.67607438,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.244407+00:00,2026-04-07T19:24:55.470635
SOL-USD,80.67,81.92,1495395.422896,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.247718+00:00,2026-04-07T19:24:55.472879
SOL-USD,80.67,81.92,1495396.18964015,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.248603+00:00,2026-04-07T19:24:55.475835
SOL-USD,80.67,81.92,1495396.59582354,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.251001+00:00,2026-04-07T19:24:55.476845
SOL-USD,80.67,81.92,1495397.44486886,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.251001+00:00,2026-04-07T19:24:55.480542
SOL-USD,80.67,81.92,1495399.26120721,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.253677+00:00,2026-04-07T19:24:55.483073
SOL-USD,80.67,81.92,1495401.17042378,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.256787+00:00,2026-04-07T19:24:55.485854
SOL-USD,80.67,81.92,1495403.98296337,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.262379+00:00,2026-04-07T19:24:55.487219
SOL-USD,80.67,81.92,1495404.65057301,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.262379+00:00,2026-04-07T19:24:55.490609
SOL-USD,80.67,81.92,1495406.5054286,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.265284+00:00,2026-04-07T19:24:55.493658
SOL-USD,80.67,81.92,1495407.64345389,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.267644+00:00,2026-04-07T19:24:55.496910
SOL-USD,80.67,81.92,1495408.62056186,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.269226+00:00,2026-04-07T19:24:55.499762
SOL-USD,80.67,81.92,1495409.97844831,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.271376+00:00,2026-04-07T19:24:55.500905
SOL-USD,80.67,81.92,1495410.70861752,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.272703+00:00,2026-04-07T19:24:55.505524
SOL-USD,80.67,81.92,1495411.99609985,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.274389+00:00,2026-04-07T19:24:55.508052
SOL-USD,80.67,81.92,1495412.85187461,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.275844+00:00,2026-04-07T19:24:55.511420
SOL-USD,80.67,81.92,1495413.1701032,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.278629+00:00,2026-04-07T19:24:55.513888
SOL-USD,80.67,81.92,1495414.8092584,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.278629+00:00,2026-04-07T19:24:55.516717
SOL-USD,80.67,81.92,1495416.56885738,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.281827+00:00,2026-04-07T19:24:55.518981
SOL-USD,80.67,81.92,1495417.713157,78.36,82.16,80.67,80.68,2026-04-07 19:24:55.284162+00:00,2026-04-07T19:24:55.521243
ETH-USD,2095.91,2144.29,192381.3292583,2059.82,2155.73,2095.9,2095.91,2026-04-07 19:24:55.409125+00:00,2026-04-07T19:24:55.524846
BTC-USD,68589.47,69727.98,7965.56938701,67710.01,69997.76,68589.46,68589.47,2026-04-07 19:24:55.498174+00:00,2026-04-07T19:24:55.570028
BTC-USD,68589.47,69727.98,7965.56974793,67710.01,69997.76,68589.46,68589.47,2026-04-07 19:24:55.524789+00:00,2026-04-07T19:24:55.581074
BTC-USD,68589.46,69727.98,7965.56974796,67710.01,69997.76,68589.46,68589.47,2026-04-07 19:24:55.628172+00:00,2026-04-07T19:24:55.708880
SOL-USD,80.65,81.92,1495417.727157,78.36,82.16,80.65,80.66,2026-04-07 19:24:55.801993+00:00,2026-04-07T19:24:55.869924
BTC-USD,68587.99,69727.98,7965.57011245,67710.01,69997.76,68587.98,68588.0,2026-04-07 19:24:55.921759+00:00,2026-04-07T19:24:55.986178
BTC-USD,68587.98,69727.98,7965.57084164,67710.01,69997.76,68587.97,68588.0,2026-04-07 19:24:55.921759+00:00,2026-04-07T19:24:55.989074
BTC-USD,68587.97,69727.98,7965.59866636,67710.01,69997.76,68587.97,68588.0,2026-04-07 19:24:55.921759+00:00,2026-04-07T19:24:55.991475
BTC-USD,68587.97,69727.98,7965.61458108,67710.01,69997.76,68587.06,68588.0,2026-04-07 19:24:55.922154+00:00,2026-04-07T19:24:55.994421
SOL-USD,80.64,81.92,1495427.73429683,78.36,82.16,80.64,80.65,2026-04-07 19:24:56.010586+00:00,2026-04-07T19:24:56.075920
SOL-USD,80.64,81.92,1495437.74143666,78.36,82.16,80.64,80.65,2026-04-07 19:24:56.010586+00:00,2026-04-07T19:24:56.079329
SOL-USD,80.64,81.92,1495446.44857649,78.36,82.16,80.63,80.65,2026-04-07 19:24:56.010586+00:00,2026-04-07T19:24:56.081262
BTC-USD,68586.91,69727.98,7965.61458118,67710.01,69997.76,68586.9,68586.91,2026-04-07 19:24:56.025037+00:00,2026-04-07T19:24:56.092053
SOL-USD,80.64,81.92,1495456.45571632,78.36,82.16,80.64,80.65,2026-04-07 19:24:56.026898+00:00,2026-04-07T19:24:56.094395
SOL-USD,80.64,81.92,1495459.66049524,78.36,82.16,80.64,80.65,2026-04-07 19:24:56.029174+00:00,2026-04-07T19:24:56.096795
SOL-USD,80.64,81.92,1495460.35065025,78.36,82.16,80.64,80.65,2026-04-07 19:24:56.030670+00:00,2026-04-07T19:24:56.099809
SOL-USD,80.64,81.92,1495461.078025,78.36,82.16,80.64,80.65,2026-04-07 19:24:56.031387+00:00,2026-04-07T19:24:56.101999
SOL-USD,80.64,81.92,1495462.26741054,78.36,82.16,80.64,80.65,2026-04-07 19:24:56.033485+00:00,2026-04-07T19:24:56.104874
SOL-USD,80.64,81.92,1495463.07159209,78.36,82.16,80.64,80.65,2026-04-07 19:24:56.034937+00:00,2026-04-07T19:24:56.107382
SOL-USD,80.64,81.92,1495465.16304174,78.36,82.16,80.64,80.65,2026-04-07 19:24:56.038149+00:00,2026-04-07T19:24:56.109707
SOL-USD,80.64,81.92,1495470.25802252,78.36,82.16,80.64,80.65,2026-04-07 19:24:56.046310+00:00,2026-04-07T19:24:56.112863
